Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05150:Staphylococcus aureus infection	5	3.4722222222222223	0.011796012536323537	34012_AT, 34623_AT, 32250_AT, 31506_S_AT, 34546_AT, 31793_AT	81	96	8662	5.569701646090535	0.9339501479335721	0.540257374163618	54.0257374163618
GOTERM_BP_DIRECT	GO:0050830~defense response to Gram-positive bacterium	5	3.4722222222222223	0.012009886640446455	34623_AT, 679_AT, 33979_AT, 31506_S_AT, 34546_AT, 31793_AT, 37105_AT	134	128	19256	5.613339552238806	0.9999996529044847	0.4260604344398551	42.15610147422774
GOTERM_BP_DIRECT	GO:0050679~positive regulation of epithelial cell proliferation	4	2.7777777777777777	0.012113822262709122	1403_S_AT, 1901_S_AT, 39187_AT, 34618_AT	134	69	19256	8.330521306510924	0.9999996950666713	0.4260604344398551	42.15610147422774
GOTERM_BP_DIRECT	GO:0045332~phospholipid translocation	3	2.083333333333333	0.012802488472554057	33685_AT, 1575_AT, 39469_S_AT	134	25	19256	17.24417910447761	0.9999998707626797	0.4377739808253901	43.315085998807895
GOTERM_MF_DIRECT	GO:0042910~xenobiotic transporter activity	3	2.083333333333333	0.013096829098054711	1575_AT, 34436_AT, 32084_AT	133	25	18883	17.037293233082707	0.9917598684423908	0.4333859810629014	42.743287692742186
UP_SEQ_FEATURE	DOMAIN:Chemokine interleukin-8-like	3	2.083333333333333	0.013489596598072608	37454_AT, 1403_S_AT, 36703_AT	136	27	20562	16.79901960784314	0.9999947398971896	1.0	100.0
UP_KW_BIOLOGICAL_PROCESS	KW-0739~Sodium transport	5	3.4722222222222223	0.014699259887833886	37097_AT, 37953_S_AT, 34436_AT, 40317_AT, 32084_AT	91	120	11447	5.241300366300367	0.6292252047183202	0.32828347082829007	32.828347082829005
UP_SEQ_FEATURE	DOMAIN:Ig-like C2-type 2	6	4.166666666666666	0.014876960063939855	33530_AT, 1355_G_AT, 1786_AT, 35956_S_AT, 35038_AT, 1112_G_AT	136	219	20562	4.142224012892829	0.9999985072867391	1.0	100.0
UP_SEQ_FEATURE	DOMAIN:Ig-like C2-type 1	6	4.166666666666666	0.014876960063939855	33530_AT, 1355_G_AT, 1786_AT, 35956_S_AT, 35038_AT, 1112_G_AT	136	219	20562	4.142224012892829	0.9999985072867391	1.0	100.0
GOTERM_MF_DIRECT	GO:0042803~protein homodimerization activity	12	8.333333333333332	0.015319391538068033	1403_S_AT, 34623_AT, 1355_G_AT, 33080_S_AT, 34249_AT, 40294_AT, 1419_G_AT, 34546_AT, 40790_AT, 36713_AT, 1910_S_AT, 1890_AT	133	744	18883	2.2899587678874602	0.9963732279071505	0.4488860178602414	44.2720001131392
GOTERM_MF_DIRECT	GO:0051721~protein phosphatase 2A binding	3	2.083333333333333	0.017405458627902517	919_AT, 1974_S_AT, 1910_S_AT	133	29	18883	14.687321752657505	0.9983240449503171	0.4488860178602414	44.2720001131392
GOTERM_MF_DIRECT	GO:0048020~CCR chemokine receptor binding	3	2.083333333333333	0.017405458627902517	37454_AT, 1403_S_AT, 36703_AT	133	29	18883	14.687321752657505	0.9983240449503171	0.4488860178602414	44.2720001131392
GOTERM_BP_DIRECT	GO:0007631~feeding behavior	3	2.083333333333333	0.01815196326951283	38103_AT, 38604_AT, 1355_G_AT	134	30	19256	14.370149253731341	0.9999999998391194	0.5880280732834287	58.18181911122796
GOTERM_BP_DIRECT	GO:0048513~animal organ development	3	2.083333333333333	0.01815196326951283	35091_AT, 34618_AT, 37711_AT, 35090_G_AT	134	30	19256	14.370149253731341	0.9999999998391194	0.5880280732834287	58.18181911122796
GOTERM_MF_DIRECT	GO:0005506~iron ion binding	5	3.4722222222222223	0.01849805018654841	1391_S_AT, 34636_AT, 37166_AT, 31525_S_AT, 38229_AT	133	144	18883	4.929772347535505	0.998882147055995	0.4488860178602414	44.2720001131392
GOTERM_CC_DIRECT	GO:0016328~lateral plasma membrane	4	2.7777777777777777	0.018950266694622443	919_AT, 936_S_AT, 41703_R_AT, 38482_AT	137	85	20521	7.0488621726062695	0.9886315926290646	0.3695792670008083	36.168227411617565
UP_SEQ_FEATURE	SITE:(Microbial infection) Cleavage; by N.americanus apr-2	2	1.3888888888888888	0.019568438302488327	31525_S_AT, 31687_F_AT	136	3	20562	100.79411764705883	0.9999999791805768	1.0	100.0
GOTERM_BP_DIRECT	GO:0030593~neutrophil chemotaxis	4	2.7777777777777777	0.019818062722878265	35367_AT, 37454_AT, 1403_S_AT, 36703_AT	134	83	19256	6.925373134328358	0.9999999999801142	0.6255393644067473	61.893334349912124
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	48	33.33333333333333	0.01988486744313888	919_AT, 37983_AT, 35090_G_AT, 2090_I_AT, 33685_AT, 34233_I_AT, 1901_S_AT, 34636_AT, 32279_AT, 41280_R_AT, 34467_G_AT, 41703_R_AT, 1112_G_AT, 39469_S_AT, 37953_S_AT, 35367_AT, 33371_S_AT, 35956_S_AT, 35373_AT, 40317_AT, 38482_AT, 1331_S_AT, 37105_AT, 32084_AT, 33530_AT, 35595_AT, 38236_AT, 37968_AT, 1575_AT, 1786_AT, 36378_AT, 34249_AT, 34436_AT, 32469_AT, 35903_AT, 35091_AT, 32717_AT, 37097_AT, 36479_AT, 1419_G_AT, 39511_AT, 1355_G_AT, 34618_AT, 38816_AT, 32439_AT, 40350_AT, 31512_AT, 606_AT, 679_AT, 35121_AT	137	5395	20521	1.3326857119663382	0.9909042162045794	0.3695792670008083	36.168227411617565
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	8	5.555555555555555	0.020822392692308105	1901_S_AT, 919_AT, 1355_G_AT, 41280_R_AT, 37711_AT, 1974_S_AT, 40186_AT, 1855_AT	81	301	8662	2.8422131988023462	0.9919224931099732	0.7751860700386842	77.51860700386842
GOTERM_CC_DIRECT	GO:0043197~dendritic spine	5	3.4722222222222223	0.021519920534526026	38236_AT, 32148_AT, 1355_G_AT, 40317_AT, 32717_AT	137	159	20521	4.710324565027774	0.9938458894481993	0.3695792670008083	36.168227411617565
UP_KW_PTM	KW-0325~Glycoprotein	51	35.41666666666667	0.02169671386361338	34623_AT, 1372_AT, 37983_AT, 36766_AT, 31525_S_AT, 35090_G_AT, 2090_I_AT, 1901_S_AT, 34467_G_AT, 1112_G_AT, 37953_S_AT, 37061_AT, 33293_AT, 32250_AT, 34703_F_AT, 35956_S_AT, 40317_AT, 1331_S_AT, 37105_AT, 32084_AT, 33530_AT, 37096_AT, 38236_AT, 37968_AT, 1403_S_AT, 1575_AT, 33963_AT, 36378_AT, 1786_AT, 35169_AT, 37408_AT, 34436_AT, 32469_AT, 31687_F_AT, 35903_AT, 35091_AT, 1974_S_AT, 33684_AT, 1855_AT, 1890_AT, 38646_S_AT, 37097_AT, 36328_AT, 33979_AT, 35915_AT, 1355_G_AT, 37172_AT, 34618_AT, 32439_AT, 40350_AT, 679_AT, 33284_AT, 35121_AT	117	4801	14237	1.2926206612938544	0.3962032325700727	0.19576239921546934	19.576239921546936
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	24	16.666666666666664	0.022111580076971435	32413_AT, 36766_AT, 31525_S_AT, 31506_S_AT, 2090_I_AT, 1890_AT, 38646_S_AT, 38508_S_AT, 36328_AT, 35367_AT, 32250_AT, 36234_AT, 37172_AT, 32680_AT, 37105_AT, 32084_AT, 33530_AT, 37096_AT, 679_AT, 1575_AT, 33963_AT, 36378_AT, 39908_AT, 31687_F_AT, 31793_AT, 33284_AT	137	2241	20521	1.6041587273668885	0.9946580850763396	0.3695792670008083	36.168227411617565
KEGG_PATHWAY	hsa05200:Pathways in cancer	11	7.638888888888889	0.023695644062317858	1901_S_AT, 919_AT, 37983_AT, 1419_G_AT, 35373_AT, 1974_S_AT, 2090_I_AT, 1983_AT, 33684_AT, 1855_AT, 1910_S_AT	81	531	8662	2.215293762060868	0.995878863678851	0.7751860700386842	77.51860700386842
GOTERM_BP_DIRECT	GO:0048247~lymphocyte chemotaxis	3	2.083333333333333	0.024279491531678136	37454_AT, 1403_S_AT, 36703_AT	134	35	19256	12.317270788912579	0.9999999999999276	0.7472013518873946	73.93105171395992
UP_KW_PTM	KW-0449~Lipoprotein	15	10.416666666666668	0.024470299901933668	919_AT, 33371_S_AT, 34618_AT, 37983_AT, 2090_I_AT, 33684_AT, 38691_S_AT, 32717_AT, 33530_AT, 606_AT, 32279_AT, 34467_G_AT, 41703_R_AT, 1112_G_AT, 35903_AT	117	962	14237	1.8973559358174743	0.4343713362524342	0.19576239921546934	19.576239921546936
INTERPRO	IPR003599:Ig_sub	9	6.25	0.025229835741526714	33530_AT, 37968_AT, 31512_AT, 1355_G_AT, 1786_AT, 35091_AT, 35956_S_AT, 35038_AT, 35090_G_AT, 1112_G_AT	138	529	20603	2.540026300649297	0.9999988447076569	1.0	100.0
UP_SEQ_FEATURE	CARBOHYD:N-linked (Glc) (glycation) lysine; alternate	2	1.3888888888888888	0.026006410033707808	31525_S_AT, 31687_F_AT	136	4	20562	75.59558823529412	0.9999999999427589	1.0	100.0
GOTERM_CC_DIRECT	GO:0048471~perinuclear region of cytoplasm	11	7.638888888888889	0.02662722698425813	1901_S_AT, 1355_G_AT, 32279_AT, 32680_AT, 41280_R_AT, 1419_G_AT, 34436_AT, 39198_S_AT, 35373_AT, 40089_AT, 32717_AT	137	745	20521	2.2116396414049873	0.9981914462730617	0.4059068143206182	39.723359179239985
GOTERM_MF_DIRECT	GO:0035033~histone deacetylase regulator activity	2	1.3888888888888888	0.027672002423878926	39698_AT, 1974_S_AT	133	4	18883	70.98872180451127	0.9999633683917745	0.5758857051801156	56.79751872518173
GOTERM_CC_DIRECT	GO:0030425~dendrite	8	5.555555555555555	0.02775431209029868	32148_AT, 1355_G_AT, 33080_S_AT, 34249_AT, 41280_R_AT, 34467_G_AT, 936_S_AT, 35121_AT	137	441	20521	2.7172484565602395	0.9986209182814055	0.4059068143206182	39.723359179239985
GOTERM_MF_DIRECT	GO:0008083~growth factor activity	5	3.4722222222222223	0.028151386535233074	35915_AT, 35091_AT, 35090_G_AT, 1855_AT, 1890_AT, 38646_S_AT	133	164	18883	4.328580597836054	0.9999693875943622	0.5758857051801156	56.79751872518173
GOTERM_BP_DIRECT	GO:0043410~positive regulation of MAPK cascade	5	3.4722222222222223	0.028713789865211524	1645_AT, 1901_S_AT, 1355_G_AT, 37711_AT, 1890_AT	134	167	19256	4.302439896326749	0.9999999999999998	0.8621140322945215	85.30096598982351
UP_KW_LIGAND	KW-0915~Sodium	5	3.4722222222222223	0.02891111346322026	37097_AT, 37953_S_AT, 34436_AT, 40317_AT, 32084_AT	60	137	6921	4.20985401459854	0.5054438412088846	0.23128890770576208	23.12889077057621
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	3	2.083333333333333	0.029702365334652602	31525_S_AT, 31687_F_AT, 1910_S_AT	134	39	19256	11.053960964408724	0.9999999999999999	0.8705621839751752	86.13685947049254
KEGG_PATHWAY	hsa01524:Platinum drug resistance	4	2.7777777777777777	0.029722060848234116	1901_S_AT, 35373_AT, 1974_S_AT, 1910_S_AT	81	73	8662	5.8596313208185355	0.9990017944593442	0.8507939917807016	85.07939917807016
INTERPRO	IPR003598:Ig_sub2	6	4.166666666666666	0.030906280033613818	33530_AT, 1355_G_AT, 35091_AT, 35956_S_AT, 35038_AT, 35090_G_AT, 1112_G_AT	138	262	20603	3.4190175904414204	0.9999999492200955	1.0	100.0
GOTERM_BP_DIRECT	GO:0008625~extrinsic apoptotic signaling pathway via death domain receptors	3	2.083333333333333	0.03112667361212515	35373_AT, 822_S_AT, 1910_S_AT	134	40	19256	10.777611940298508	1.0	0.8910915166633967	88.16811269667078
GOTERM_MF_DIRECT	GO:0008233~peptidase activity	4	2.7777777777777777	0.03140107839000729	37096_AT, 679_AT, 33963_AT, 34618_AT, 37105_AT	133	98	18883	5.794997698327451	0.9999909549878883	0.5758857051801156	56.79751872518173
UP_SEQ_FEATURE	DISULFID:Interchain	5	3.4722222222222223	0.03268994410520467	35367_AT, 35915_AT, 37898_R_AT, 33284_AT, 1890_AT	136	183	20562	4.130906460945034	0.9999999999998794	1.0	100.0
GOTERM_BP_DIRECT	GO:0030185~nitric oxide transport	2	1.3888888888888888	0.034064405558707746	31525_S_AT, 31687_F_AT	134	5	19256	57.48059701492537	1.0	0.9249177027274899	91.51500909196449
GOTERM_BP_DIRECT	GO:0002326~B cell lineage commitment	2	1.3888888888888888	0.034064405558707746	1974_S_AT, 1910_S_AT	134	5	19256	57.48059701492537	1.0	0.9249177027274899	91.51500909196449
GOTERM_CC_DIRECT	GO:0005796~Golgi lumen	4	2.7777777777777777	0.034314329306531215	34623_AT, 31506_S_AT, 34546_AT, 2090_I_AT, 31793_AT	137	107	20521	5.599563408145166	0.9997171382649648	0.44850808557451366	43.89245794724941
GOTERM_MF_DIRECT	GO:0043125~ErbB-3 class receptor binding	2	1.3888888888888888	0.034470418424778985	1901_S_AT, 35373_AT	133	5	18883	56.790977443609016	0.9999971511301529	0.5758857051801156	56.79751872518173
GOTERM_MF_DIRECT	GO:0036310~annealing helicase activity	2	1.3888888888888888	0.034470418424778985	1974_S_AT, 966_AT	133	5	18883	56.790977443609016	0.9999971511301529	0.5758857051801156	56.79751872518173
GOTERM_MF_DIRECT	GO:0022839~ion gated channel activity	2	1.3888888888888888	0.034470418424778985	37953_S_AT, 40317_AT	133	5	18883	56.790977443609016	0.9999971511301529	0.5758857051801156	56.79751872518173
GOTERM_CC_DIRECT	GO:0043025~neuronal cell body	7	4.861111111111112	0.03450062196727028	1645_AT, 919_AT, 33080_S_AT, 41280_R_AT, 40317_AT, 32418_AT, 35121_AT	137	364	20521	2.880544637843908	0.9997296243272615	0.44850808557451366	43.89245794724941
GOTERM_BP_DIRECT	GO:0071346~cellular response to interferon-gamma	4	2.7777777777777777	0.03456231870468281	37454_AT, 1403_S_AT, 1419_G_AT, 36703_AT	134	103	19256	5.580640486885958	1.0	0.9249177027274899	91.51500909196449
GOTERM_MF_DIRECT	GO:0004714~transmembrane receptor protein tyrosine kinase activity	3	2.083333333333333	0.03480627888451248	1901_S_AT, 1355_G_AT, 1786_AT	133	42	18883	10.14124597207304	0.9999974900004632	0.5758857051801156	56.79751872518173
KEGG_PATHWAY	hsa01521:EGFR tyrosine kinase inhibitor resistance	4	2.7777777777777777	0.036343837621468617	1901_S_AT, 35091_AT, 35090_G_AT, 35373_AT, 1910_S_AT	81	79	8662	5.414596030629786	0.999791952941312	0.8944868967748866	89.44868967748866
GOTERM_MF_DIRECT	GO:0008201~heparin binding	5	3.4722222222222223	0.03704283022435928	37096_AT, 679_AT, 32250_AT, 33963_AT, 33284_AT, 37105_AT	133	179	18883	3.965850380140295	0.9999989212085996	0.5862430522463816	57.819026306717305
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	9	6.25	0.03750297132197729	40350_AT, 1372_AT, 35169_AT, 35038_AT, 39511_AT, 38482_AT, 1112_G_AT, 32439_AT, 35903_AT	134	551	19256	2.347211311861744	1.0	0.9822586744117882	97.18855121312413
UP_SEQ_FEATURE	BINDING:axial binding residue	4	2.7777777777777777	0.038440240254744844	1391_S_AT, 1419_G_AT, 38229_AT, 33284_AT	136	113	20562	5.35190005205622	0.9999999999999994	1.0	100.0
INTERPRO	IPR036048:Interleukin_8-like_sf	3	2.083333333333333	0.039053569875686846	37454_AT, 1403_S_AT, 36703_AT	138	47	20603	9.529602220166513	0.9999999994452975	1.0	100.0
INTERPRO	IPR001811:Chemokine_IL8-like_dom	3	2.083333333333333	0.039053569875686846	37454_AT, 1403_S_AT, 36703_AT	138	47	20603	9.529602220166513	0.9999999994452975	1.0	100.0
INTERPRO	IPR012346:p53/RUNT-type_TF_DNA-bd_sf	2	1.3888888888888888	0.039244395439488475	39187_AT, 1974_S_AT	138	6	20603	49.76570048309179	0.9999999995012123	1.0	100.0
UP_KW_BIOLOGICAL_PROCESS	KW-0130~Cell adhesion	9	6.25	0.04058397723873838	33530_AT, 40350_AT, 1372_AT, 35169_AT, 35038_AT, 39511_AT, 1112_G_AT, 32439_AT, 35903_AT	91	495	11447	2.287112887112887	0.9377030480055716	0.6797816187488678	67.97816187488678
GOTERM_BP_DIRECT	GO:0033088~negative regulation of immature T cell proliferation in thymus	2	1.3888888888888888	0.04073779572297157	1901_S_AT, 34618_AT	134	6	19256	47.90049751243781	1.0	1.0	99.02439024390245
KEGG_PATHWAY	hsa05205:Proteoglycans in cancer	6	4.166666666666666	0.04073962763830678	1901_S_AT, 34618_AT, 35373_AT, 1974_S_AT, 2090_I_AT, 33684_AT	81	205	8662	3.1299006323396563	0.9999269770479977	0.8944868967748866	89.44868967748866
GOTERM_MF_DIRECT	GO:0031721~hemoglobin alpha binding	2	1.3888888888888888	0.04122165821641925	31687_F_AT, 33516_AT	133	6	18883	47.32581453634085	0.9999997784711621	0.6001873436310643	59.19430119877804
GOTERM_MF_DIRECT	GO:0090555~phosphatidylethanolamine-translocating ATPase activity	2	1.3888888888888888	0.04122165821641925	1575_AT, 39469_S_AT	133	6	18883	47.32581453634085	0.9999997784711621	0.6001873436310643	59.19430119877804
UP_SEQ_FEATURE	LIPID:S-palmitoyl cysteine	6	4.166666666666666	0.04263694352922496	919_AT, 32279_AT, 37983_AT, 34467_G_AT, 41703_R_AT, 38691_S_AT	136	290	20562	3.1280933062880325	1.0	1.0	100.0
KEGG_PATHWAY	hsa04550:Signaling pathways regulating pluripotency of stem cells	5	3.4722222222222223	0.042966619495736914	35915_AT, 35373_AT, 40186_AT, 2090_I_AT, 33684_AT	81	143	8662	3.7391004057670725	0.9999571152717864	0.8944868967748866	89.44868967748866
UP_KW_MOLECULAR_FUNCTION	KW-1278~Translocase	4	2.7777777777777777	0.04296673357620221	33685_AT, 1575_AT, 40294_AT, 39469_S_AT	89	105	11872	5.081647940074906	0.9495294173712711	0.7304344707954376	73.04344707954375
GOTERM_BP_DIRECT	GO:0016055~Wnt signaling pathway	5	3.4722222222222223	0.044286731527725276	41489_AT, 32680_AT, 34249_AT, 2090_I_AT, 33684_AT	134	192	19256	3.7422263681592036	1.0	1.0	99.02439024390245
UP_SEQ_FEATURE	SITE:Not glycated	2	1.3888888888888888	0.04506962772079795	31525_S_AT, 31687_F_AT	136	7	20562	43.19747899159664	1.0	1.0	100.0
INTERPRO	IPR004724:ENaC_chordates	2	1.3888888888888888	0.045634817237621805	37953_S_AT, 40317_AT	138	7	20603	42.65631469979296	0.999999999985962	1.0	100.0
INTERPRO	IPR002337:Hemoglobin_b	2	1.3888888888888888	0.045634817237621805	31687_F_AT, 33516_AT	138	7	20603	42.65631469979296	0.999999999985962	1.0	100.0
GOTERM_BP_DIRECT	GO:0001878~response to yeast	2	1.3888888888888888	0.04736542549781804	37096_AT, 33284_AT	134	7	19256	41.05756929637527	1.0	1.0	99.02439024390245
GOTERM_MF_DIRECT	GO:0008009~chemokine activity	3	2.083333333333333	0.049501500459230297	37454_AT, 1403_S_AT, 36703_AT	133	51	18883	8.351614329942503	0.9999999905741057	0.6930210064292242	68.35014871101414
GOTERM_BP_DIRECT	GO:0007519~skeletal muscle tissue development	3	2.083333333333333	0.050170762377396476	31621_S_AT, 37711_AT, 32717_AT	134	52	19256	8.290470723306544	1.0	1.0	99.02439024390245
UP_SEQ_FEATURE	CARBOHYD:N-linked (GlcNAc...) (complex) asparagine	4	2.7777777777777777	0.05030251701316225	32250_AT, 37172_AT, 37983_AT, 37408_AT	136	126	20562	4.799719887955182	1.0	1.0	100.0
INTERPRO	IPR023411:RNaseA_AS	2	1.3888888888888888	0.0519830416529339	36766_AT, 33979_AT	138	8	20603	37.324275362318836	0.999999999999605	1.0	100.0
INTERPRO	IPR020903:ENaC_CS	2	1.3888888888888888	0.0519830416529339	37953_S_AT, 40317_AT	138	8	20603	37.324275362318836	0.999999999999605	1.0	100.0
KEGG_PATHWAY	hsa05222:Small cell lung cancer	4	2.7777777777777777	0.053054744638058364	1419_G_AT, 35373_AT, 1974_S_AT, 1910_S_AT	81	92	8662	4.649490069779924	0.9999962121238316	0.978185070188395	97.8185070188395
GOTERM_CC_DIRECT	GO:1904724~tertiary granule lumen	3	2.083333333333333	0.05322367913162448	37061_AT, 1372_AT, 31687_F_AT	137	56	20521	8.024374348279459	0.9999972337674233	0.6554916272000068	64.14853958495792
GOTERM_BP_DIRECT	GO:0048661~positive regulation of smooth muscle cell proliferation	3	2.083333333333333	0.05366697482791979	37096_AT, 1403_S_AT, 35373_AT	134	54	19256	7.983416252072969	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0048666~neuron development	3	2.083333333333333	0.05366697482791979	34618_AT, 37711_AT, 39469_S_AT	134	54	19256	7.983416252072969	1.0	1.0	99.02439024390245
GOTERM_MF_DIRECT	GO:0042379~chemokine receptor binding	2	1.3888888888888888	0.054583906495890816	1403_S_AT, 36703_AT	133	8	18883	35.494360902255636	0.9999999986610367	0.7358719246112687	72.57637937786964
SMART	SM00199:SCY	3	2.083333333333333	0.0548895893277008	37454_AT, 1403_S_AT, 36703_AT	93	44	10690	7.8372434017595305	0.9985678930224896	1.0	100.0
GOTERM_BP_DIRECT	GO:0033674~positive regulation of kinase activity	3	2.083333333333333	0.055446706245868393	1901_S_AT, 1355_G_AT, 1786_AT	134	55	19256	7.838263229308005	1.0	1.0	99.02439024390245
UP_KW_MOLECULAR_FUNCTION	KW-0211~Defensin	3	2.083333333333333	0.056732315835306295	34623_AT, 31506_S_AT, 34546_AT, 31793_AT	89	52	11872	7.695764909248055	0.9811558302331623	0.7715594953601655	77.15594953601655
OMIM_DISEASE	611162~Malaria, resistance to	2	1.3888888888888888	0.05770413793482349	1419_G_AT, 31687_F_AT	52	7	6035	33.15934065934066	0.997671356708811	1.0	100.0
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	4	2.7777777777777777	0.05792111540170028	39187_AT, 34618_AT, 37408_AT, 37711_AT	134	127	19256	4.526031261017746	1.0	1.0	99.02439024390245
INTERPRO	IPR002402:Cyt_P450_E_grp-II	2	1.3888888888888888	0.05828934528210779	1391_S_AT, 38229_AT	138	9	20603	33.17713365539453	0.9999999999999889	1.0	100.0
INTERPRO	IPR001873:ENaC	2	1.3888888888888888	0.05828934528210779	37953_S_AT, 40317_AT	138	9	20603	33.17713365539453	0.9999999999999889	1.0	100.0
BIOCARTA	h_tffPathway:Trefoil Factors Initiate  Mucosal Healing	3	2.083333333333333	0.05908520906696895	1901_S_AT, 37898_R_AT, 35373_AT	26	26	1623	7.202662721893492	0.9978690176448874	1.0	100.0
KEGG_PATHWAY	hsa05215:Prostate cancer	4	2.7777777777777777	0.06031310738439264	1901_S_AT, 35373_AT, 1974_S_AT, 1910_S_AT	81	97	8662	4.409825633193331	0.999999349652139	0.978185070188395	97.8185070188395
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	5	3.4722222222222223	0.06039410569520417	1901_S_AT, 1355_G_AT, 32680_AT, 1983_AT, 1855_AT	134	213	19256	3.3732744727068877	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0050915~sensory perception of sour taste	2	1.3888888888888888	0.06048464747333935	37953_S_AT, 40317_AT	134	9	19256	31.93366500829187	1.0	1.0	99.02439024390245
GOTERM_CC_DIRECT	GO:0042734~presynaptic membrane	4	2.7777777777777777	0.06085849691601586	38236_AT, 40350_AT, 1901_S_AT, 32279_AT	137	135	20521	4.438172479048392	0.9999995840301497	0.6666660634468986	65.24210620911956
GOTERM_MF_DIRECT	GO:2001069~glycogen binding	2	1.3888888888888888	0.06119555811868243	34249_AT, 38948_AT	133	9	18883	31.550543024227235	0.9999999998959243	0.7681097639724277	75.75588056761032
GOTERM_MF_DIRECT	GO:0090556~phosphatidylserine-translocating ATPase activity	2	1.3888888888888888	0.06119555811868243	33685_AT, 39469_S_AT	133	9	18883	31.550543024227235	0.9999999998959243	0.7681097639724277	75.75588056761032
KEGG_PATHWAY	hsa01522:Endocrine resistance	4	2.7777777777777777	0.06181822230111246	1901_S_AT, 35373_AT, 1974_S_AT, 1910_S_AT	81	98	8662	4.36482741244646	0.9999995494723115	0.978185070188395	97.8185070188395
GOTERM_CC_DIRECT	GO:0017053~transcriptional repressor complex	3	2.083333333333333	0.06192129909857848	37096_AT, 1974_S_AT, 36317_AT	137	61	20521	7.36663874596147	0.9999996808532358	0.6666660634468986	65.24210620911956
BBID	38.Cell_cycle_arrest_and_apoptosis_ceramide	2	1.3888888888888888	0.06311136663760075	1974_S_AT, 1910_S_AT	6	5	388	25.866666666666667	0.7908242766378212	0.866436320558044	86.6436320558044
GOTERM_CC_DIRECT	GO:0031526~brush border membrane	3	2.083333333333333	0.06371541854701099	919_AT, 34436_AT, 32084_AT	137	62	20521	7.247821991994349	0.9999997960883931	0.6666660634468986	65.24210620911956
UP_SEQ_FEATURE	DOMAIN:Fibronectin type-III 1	4	2.7777777777777777	0.06372210167854572	38508_S_AT, 1786_AT, 35038_AT, 1112_G_AT	136	139	20562	4.350825222175201	1.0	1.0	100.0
UP_SEQ_FEATURE	DOMAIN:Fibronectin type-III 2	4	2.7777777777777777	0.06372210167854572	38508_S_AT, 1786_AT, 35038_AT, 1112_G_AT	136	139	20562	4.350825222175201	1.0	1.0	100.0
UP_SEQ_FEATURE	CARBOHYD:N-linked (Glc) (glycation) lysine	2	1.3888888888888888	0.06376244589645408	31525_S_AT, 31687_F_AT	136	10	20562	30.238235294117647	1.0	1.0	100.0
INTERPRO	IPR013098:Ig_I-set	4	2.7777777777777777	0.06464277508367441	1355_G_AT, 35091_AT, 35038_AT, 35090_G_AT, 1112_G_AT	138	138	20603	4.327452215921025	0.9999999999999997	1.0	100.0
GOTERM_CC_DIRECT	GO:0035580~specific granule lumen	3	2.083333333333333	0.06552700623623361	37061_AT, 37096_AT, 34546_AT	137	63	20521	7.132777198470629	0.9999998703953381	0.6666660634468986	65.24210620911956
GOTERM_BP_DIRECT	GO:0045785~positive regulation of cell adhesion	3	2.083333333333333	0.06654488433299624	1403_S_AT, 1901_S_AT, 33963_AT	134	61	19256	7.06728651822853	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0046415~urate metabolic process	2	1.3888888888888888	0.06697685623017262	37097_AT, 34436_AT	134	10	19256	28.740298507462686	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0007167~enzyme linked receptor protein signaling pathway	2	1.3888888888888888	0.06697685623017262	1901_S_AT, 32148_AT	134	10	19256	28.740298507462686	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0006817~phosphate ion transport	2	1.3888888888888888	0.06697685623017262	37097_AT, 34436_AT	134	10	19256	28.740298507462686	1.0	1.0	99.02439024390245
GOTERM_BP_DIRECT	GO:0070233~negative regulation of T cell apoptotic process	2	1.3888888888888888	0.06697685623017262	1403_S_AT, 1910_S_AT	134	10	19256	28.740298507462686	1.0	1.0	99.02439024390245
UP_KW_BIOLOGICAL_PROCESS	KW-0769~Symport	4	2.7777777777777777	0.06716394899950363	37097_AT, 34436_AT, 35121_AT, 32084_AT	91	119	11447	4.228275925754918	0.9905167639966648	0.8999969165933487	89.99969165933487
UP_KW_CELLULAR_COMPONENT	KW-0458~Lysosome	7	4.861111111111112	0.06722261689167619	37061_AT, 679_AT, 40294_AT, 36766_AT, 32418_AT, 936_S_AT, 33284_AT, 37105_AT	124	416	17910	2.430404776674938	0.9238295941954484	0.649978750378446	64.9978750378446
